,3.0.1.1413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Time,Channel,User,SensorID,Sensor_Name,delta_t,Time_Unit,Value,O2_Unit,Mode,Phase,Phase_Unit,Amplitude,Amplitude_Unit,Temp,Temp_Unit,Pressure,Pressure_Unit,Salinity,Salinity_Unit,Error,Cal0,Cal0_Unit,T0,T0_Unit,O2Cal2nd,O2_Unit,Cal2nd,Cal2nd_Unit,T2nd,T2nd_Unit,CalPressure,CalPressure_Unit,f1,dPhi1,dkSv1,dPhi2,dkSv2,m,Cal_Mode,SignalLEDCurrent,User_Signal_Intensity,ReferenceLEDCurrent,Reference_Amplitude,Device_Serial,FwVersion,SwVersion,Sensor_Type,BatchID,Calibration_Date,Sensor_Lot,PreSens_Calibr,Battery_Voltage,Battery_Voltage_Unit
7/4/19,11:58:42,10,default,88068563,OXY_CH10,16.968,min,89.151,μmol/L,Humid,27.586,deg,184031,µV,34.855,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289188.3,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:58:43,10,default,88068563,OXY_CH10,16.985,min,89.123,μmol/L,Humid,27.59,deg,184056,µV,34.855,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289186.76,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:58:44,10,default,88068563,OXY_CH10,17.001,min,89.093,μmol/L,Humid,27.597,deg,184092,µV,34.849,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289195.99,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:58:45,10,default,88068563,OXY_CH10,17.018,min,89.037,μmol/L,Humid,27.602,deg,184125,µV,34.855,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289184.1,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:58:46,10,default,88068563,OXY_CH10,17.035,min,89.063,μmol/L,Humid,27.604,deg,184156,µV,34.843,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289184.36,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:58:47,10,default,88068563,OXY_CH10,17.051,min,88.988,μmol/L,Humid,27.609,deg,184175,µV,34.855,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289183.89,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:58:48,10,default,88068563,OXY_CH10,17.068,min,88.993,μmol/L,Humid,27.611,deg,184203,µV,34.849,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289174.2,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:58:49,10,default,88068563,OXY_CH10,17.085,min,88.938,μmol/L,Humid,27.616,deg,184241,µV,34.855,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289175.09,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:58:50,10,default,88068563,OXY_CH10,17.101,min,88.915,μmol/L,Humid,27.622,deg,184269,µV,34.849,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289174.7,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:58:51,10,default,88068563,OXY_CH10,17.118,min,88.867,μmol/L,Humid,27.626,deg,184306,µV,34.855,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289189.89,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:58:52,10,default,88068563,OXY_CH10,17.135,min,88.838,μmol/L,Humid,27.633,deg,184333,µV,34.849,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289175.17,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:58:53,10,default,88068563,OXY_CH10,17.151,min,88.789,μmol/L,Humid,27.637,deg,184368,µV,34.855,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289161.58,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:58:54,10,default,88068563,OXY_CH10,17.168,min,88.754,μmol/L,Humid,27.642,deg,184406,µV,34.855,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289181.15,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:58:55,10,default,88068563,OXY_CH10,17.185,min,88.706,μmol/L,Humid,27.646,deg,184438,µV,34.861,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289178.98,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:58:56,10,default,88068563,OXY_CH10,17.201,min,88.698,μmol/L,Humid,27.65,deg,184453,µV,34.855,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289171.79,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:58:57,10,default,88068563,OXY_CH10,17.219,min,88.703,μmol/L,Humid,27.652,deg,184504,µV,34.849,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289179.11,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:58:58,10,default,88068563,OXY_CH10,17.235,min,88.682,μmol/L,Humid,27.655,deg,184520,µV,34.849,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289182.13,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:58:59,10,default,88068563,OXY_CH10,17.251,min,88.633,μmol/L,Humid,27.662,deg,184551,µV,34.849,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289171.16,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:59:00,10,default,88068563,OXY_CH10,17.268,min,88.578,μmol/L,Humid,27.667,deg,184615,µV,34.855,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289203.25,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:59:01,10,default,88068563,OXY_CH10,17.285,min,88.596,μmol/L,Humid,27.67,deg,184610,µV,34.843,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289171.98,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:59:02,10,default,88068563,OXY_CH10,17.301,min,88.528,μmol/L,Humid,27.674,deg,184644,µV,34.855,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289179.59,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:59:03,10,default,88068563,OXY_CH10,17.318,min,88.499,μmol/L,Humid,27.681,deg,184691,µV,34.849,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289180.21,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:59:04,10,default,88068563,OXY_CH10,17.334,min,88.472,μmol/L,Humid,27.682,deg,184699,µV,34.855,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289175.76,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:59:05,10,default,88068563,OXY_CH10,17.351,min,88.421,μmol/L,Humid,27.692,deg,184744,µV,34.849,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289171.78,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:59:06,10,default,88068563,OXY_CH10,17.368,min,88.407,μmol/L,Humid,27.694,deg,184781,µV,34.849,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289168.68,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:59:07,10,default,88068563,OXY_CH10,17.385,min,88.379,μmol/L,Humid,27.698,deg,184812,µV,34.849,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289170.19,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:59:08,10,default,88068563,OXY_CH10,17.402,min,88.324,μmol/L,Humid,27.703,deg,184836,µV,34.855,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289162.55,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:59:09,10,default,88068563,OXY_CH10,17.418,min,88.296,μmol/L,Humid,27.707,deg,184880,µV,34.855,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289172.03,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:59:10,10,default,88068563,OXY_CH10,17.435,min,88.3,μmol/L,Humid,27.712,deg,184913,µV,34.843,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289164.39,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:59:11,10,default,88068563,OXY_CH10,17.451,min,88.251,μmol/L,Humid,27.719,deg,184932,µV,34.843,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289160.49,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:59:12,10,default,88068563,OXY_CH10,17.468,min,88.21,μmol/L,Humid,27.722,deg,184964,µV,34.849,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289165.25,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:59:13,10,default,88068563,OXY_CH10,17.485,min,88.17,μmol/L,Humid,27.725,deg,184999,µV,34.855,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289173.71,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:59:14,10,default,88068563,OXY_CH10,17.501,min,88.167,μmol/L,Humid,27.731,deg,185036,µV,34.843,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289168.89,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:59:15,10,default,88068563,OXY_CH10,17.518,min,88.132,μmol/L,Humid,27.736,deg,185062,µV,34.843,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289162.64,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:59:16,10,default,88068563,OXY_CH10,17.534,min,88.084,μmol/L,Humid,27.74,deg,185090,µV,34.849,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289161.65,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:59:17,10,default,88068563,OXY_CH10,17.551,min,88.015,μmol/L,Humid,27.747,deg,185123,µV,34.855,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289169.86,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:59:18,10,default,88068563,OXY_CH10,17.568,min,88.022,μmol/L,Humid,27.746,deg,185150,µV,34.855,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289154.94,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:59:19,10,default,88068563,OXY_CH10,17.585,min,87.993,μmol/L,Humid,27.753,deg,185182,µV,34.849,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289156.42,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:59:20,10,default,88068563,OXY_CH10,17.602,min,87.924,μmol/L,Humid,27.76,deg,185221,µV,34.855,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289160.47,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:59:21,10,default,88068563,OXY_CH10,17.618,min,87.928,μmol/L,Humid,27.765,deg,185254,µV,34.843,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289159.85,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:59:22,10,default,88068563,OXY_CH10,17.635,min,87.868,μmol/L,Humid,27.768,deg,185283,µV,34.855,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289162.08,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:59:23,10,default,88068563,OXY_CH10,17.651,min,87.86,μmol/L,Humid,27.772,deg,185319,µV,34.849,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289177.21,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:59:24,10,default,88068563,OXY_CH10,17.668,min,87.818,μmol/L,Humid,27.778,deg,185351,µV,34.849,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289155.24,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:59:25,10,default,88068563,OXY_CH10,17.685,min,87.81,μmol/L,Humid,27.782,deg,185381,µV,34.843,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289158.14,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:59:26,10,default,88068563,OXY_CH10,17.702,min,87.736,μmol/L,Humid,27.787,deg,185406,µV,34.855,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289154.06,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:59:27,10,default,88068563,OXY_CH10,17.718,min,87.741,μmol/L,Humid,27.789,deg,185443,µV,34.849,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289153.31,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:59:28,10,default,88068563,OXY_CH10,17.735,min,87.665,μmol/L,Humid,27.8,deg,185478,µV,34.849,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289145.61,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:59:29,10,default,88068563,OXY_CH10,17.751,min,87.691,μmol/L,Humid,27.799,deg,185508,µV,34.843,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289148.81,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:59:30,10,default,88068563,OXY_CH10,17.768,min,87.649,μmol/L,Humid,27.805,deg,185539,µV,34.843,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289152.78,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:59:31,10,default,88068563,OXY_CH10,17.784,min,87.588,μmol/L,Humid,27.811,deg,185566,µV,34.849,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289145.03,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:59:32,10,default,88068563,OXY_CH10,17.802,min,87.593,μmol/L,Humid,27.813,deg,185608,µV,34.843,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289160.65,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:59:33,10,default,88068563,OXY_CH10,17.818,min,87.538,μmol/L,Humid,27.821,deg,185632,µV,34.843,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289151.88,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:59:34,10,default,88068563,OXY_CH10,17.835,min,87.497,μmol/L,Humid,27.824,deg,185668,µV,34.849,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289153.16,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:59:35,10,default,88068563,OXY_CH10,17.851,min,87.483,μmol/L,Humid,27.826,deg,185696,µV,34.849,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289154.56,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:59:36,10,default,88068563,OXY_CH10,17.868,min,87.435,μmol/L,Humid,27.833,deg,185725,µV,34.849,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289152,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:59:37,10,default,88068563,OXY_CH10,17.884,min,87.439,μmol/L,Humid,27.838,deg,185760,µV,34.836,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289153.39,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:59:38,10,default,88068563,OXY_CH10,17.902,min,87.399,μmol/L,Humid,27.841,deg,185800,µV,34.843,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289156.83,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:59:39,10,default,88068563,OXY_CH10,17.918,min,87.337,μmol/L,Humid,27.847,deg,185828,µV,34.849,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289152.54,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,11:59:40,10,default,88068563,OXY_CH10,17.935,min,87.322,μmol/L,Humid,27.852,deg,185857,µV,34.843,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289157.1,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
